start_x,start_y,start_theta,start_phi,start_v,target_x,target_y,target_theta,target_phi,target_v,T_exact,T_poly,max_poly_error,final_poly_x,final_poly_y,final_poly_theta,final_poly_phi,final_poly_v
0.0,0.0,0.0,0.0,1.7584237325678864,10.0,-4.143326969087317,1.269183886753817,0.0,4.471847070863929,3.205771476691847,3.251098001380303,0.28303395328808123,10.0,-4.143326969087317,1.269183886753817,0.0,4.471847070863929
0.0,0.0,0.0,0.0,5.561652412617723,10.0,1.9869530526841963,-2.8184044484028994,0.0,8.178393200836165,3.8969775421942905,4.010563101046684,0.9039531671601725,10.0,1.9869530526841963,-2.8184044484028994,0.0,8.178393200836165
0.0,0.0,0.0,0.0,8.927740949446022,10.0,5.214934382951679,-1.899420358005648,0.0,2.8127423018998545,3.608421425693258,3.6390309467467037,0.2207794300981861,10.0,5.214934382951679,-1.899420358005648,0.0,2.8127423018998545
0.0,0.0,0.0,0.0,2.8954620872285464,10.0,9.536669992898247,0.936266385856162,0.0,2.5027230713035884,2.4911023941137995,2.5305260791007957,0.15399215525665633,10.0,9.536669992898247,0.936266385856162,0.0,2.5027230713035884
0.0,0.0,0.0,0.0,8.642057384014217,10.0,9.663165312103285,-0.7708703683842635,0.0,4.65485047991609,3.625563448351166,3.735712195770522,0.5062164618747956,10.0,9.663165312103285,-0.7708703683842635,0.0,4.65485047991609
0.0,0.0,0.0,0.0,3.8392987288167078,10.0,8.110325339753647,-2.719936502522345,0.0,4.823954157235356,4.286638197204273,4.338530217122533,0.25593381494441536,10.0,8.110325339753647,-2.719936502522345,0.0,4.823954157235356
0.0,0.0,0.0,0.0,3.6000858206743445,10.0,-2.580269043156253,-2.927893385254805,0.0,1.2751182029130215,3.748755826001948,3.7881311905477424,0.28211344216176615,10.0,-2.580269043156253,-2.927893385254805,0.0,1.2751182029130215
0.0,0.0,0.0,0.0,2.4114587770198925,10.0,-6.9299506049539765,0.3529657763033027,0.0,3.2770872931015327,2.7269626668327693,2.770687857574347,0.21105123657410374,10.0,-6.9299506049539765,0.3529657763033027,0.0,3.2770872931015327
0.0,0.0,0.0,0.0,4.982218651386237,10.0,-4.687713047544548,-3.0264469569323182,0.0,9.95362502115772,4.152839496231273,4.281183906087411,1.240970891408315,10.0,-4.687713047544548,-3.0264469569323182,0.0,9.95362502115772
0.0,0.0,0.0,0.0,8.640077498583215,10.0,8.570368636195319,-1.5620543991600169,0.0,9.171420713210232,4.434598966778854,4.594801605433714,1.4121386962391964,10.0,8.570368636195319,-1.5620543991600169,0.0,9.171420713210232
0.0,0.0,0.0,0.0,8.357525201501408,10.0,-0.5316861831149602,1.770331443324145,0.0,7.178519850332073,2.9495772922499914,3.0309710944258286,0.5775533279943743,10.0,-0.5316861831149602,1.770331443324145,0.0,7.178519850332073
0.0,0.0,0.0,0.0,3.377356407018791,10.0,1.7206530062247598,-2.579873764787474,0.0,9.617076703159494,4.34166622074095,4.48253815118556,1.3008861019655895,10.0,1.7206530062247598,-2.579873764787474,0.0,9.617076703159494
0.0,0.0,0.0,0.0,0.804276284872455,10.0,-8.318018086993472,-1.4756163375333238,0.0,8.838448958291544,2.4884938054123857,2.5499667937424073,0.540112136088776,10.0,-8.318018086993472,-1.4756163375333238,0.0,8.838448958291544
0.0,0.0,0.0,0.0,3.4832688343423746,10.0,2.833442761172801,2.5227017510065597,0.0,6.32509078930061,3.350266628233967,3.398330069582574,0.30216680143981206,10.0,2.833442761172801,2.5227017510065597,0.0,6.32509078930061
0.0,0.0,0.0,0.0,1.3888586091810395,10.0,-8.681809230206172,2.622139726607587,0.0,7.914232062611225,4.815378899364038,4.920149286047092,0.8054158572466273,10.0,-8.681809230206172,2.622139726607587,0.0,7.914232062611225
0.0,0.0,0.0,0.0,0.35791997651575813,10.0,-9.479532219072732,2.726794666891137,0.0,3.254374589866773,4.945326899656691,4.980608887701479,0.3140409880130394,10.0,-9.479532219072732,2.726794666891137,0.0,3.254374589866773
0.0,0.0,0.0,0.0,1.2240565251377933,10.0,8.324802433362962,-0.6355164027714966,0.0,6.450156310856853,3.1887805374088054,3.2270269081236878,0.24497322832779755,10.0,8.324802433362962,-0.6355164027714966,0.0,6.450156310856853
